score,pop,song_a,song_b,bpm
85,84,Olivia Rodrigo - drop dead,Dexter and The Moonrocks - Freakinâ Out,129<->123
85,84,HUGEL - Jamaican (Bam Bam) (w/ SOLTO (FR)),R2 - RUINART,123<->123
85,84,Shakira - Hips Don't Lie (w/ Wyclef Jean),SIENNA SPIRO - Material Lover,99<->103
85,84,"DJ Japa NK - Pacman de Panicat (w/ Mc Poze do Rodo, MC Ryan SP, Mc Rodrigo do CN, DJ Guh Mix)","Peso Pluma - chiclona (w/ Tito Double P, LENCHO)",117<->123
85,83,Michael Jackson - Billie Jean,The Neighbourhood - Sweater Weather,117<->123
85,83,Shindy - Was bisher geschah,Bausa - Wolke 4 (w/ Philipp Dittberner),123<->117
85,82,Lenin RamÃ­rez - Todo Lo Fue,F3miii - NOBLE,95<->92
85,82,Ella Langley - Be Her,Creedence Clearwater Revival - Have You Ever Seen The Rain,112<->117
85,82,Shakira - Hips Don't Lie (w/ Wyclef Jean),Billie Eilish - BIRDS OF A FEATHER,99<->103
85,82,"Sai Abhyankkar - Pavazha Malli (w/ Shruti Haasan, Vivek)",Fuerza Regida - EXCESOS,136<->129
85,82,"Sai Abhyankkar - Pavazha Malli (w/ Shruti Haasan, Vivek)",reezy - COMEBACCC,136<->129
85,82,"Mc Livinho - Se Saudade Sentir (Se Prepara 3) (w/ Mc Pedrinho, Perera DJ, DJ JB Mix)",Drake - Janice STFU,129<->123
85,81,Olivia Rodrigo - stupid song,Mac Miller - The Spins (w/ Empire Of The Sun),129<->129
85,81,Olivia Rodrigo - expectations,Silva Bumpa - On 2nite,136<->136
85,81,Fleetwood Mac - Dreams,"Adam Port - Move (w/ Stryv, Keinemusik, Orso, Malachiii)",123<->117
85,80,Peso Pluma - daÃ±o (w/ Tito Double P),Linkin Park - Numb,112<->112
85,80,Jennifer Lopez - On The Floor (w/ Pitbull),"SIRA - Rhythm (w/ Aymen, NiklasWilson)",129<->129
85,80,Michael Jackson - Don't Stop 'Til You Get Enough,R2 - RUINART,117<->123
85,80,"Mithoon - Darkhaast (w/ Arijit Singh, Sunidhi Chauhan)",Ella Langley - I Can't Love You Anymore (w/ Morgan Wallen),112<->117
85,80,ANOTR - Talk To You (ft. 54 Ultra),"Aaron Modesto - Pra NÃ£o Esquecer De Mim (w/ Mc Magal, MC Meno K, DJ Glenner)",129<->123
85,80,"ZEG P - Avion de chasse (w/ Gazo, Ninho)",Mauvais djo - Maladie,136<->129
85,80,"Sachet-Parampara - Raanjhan (From ""Do Patti"") (w/ Parampara Tandon, Kausar Munir)",Sam Fender - Rein Me In (w/ Olivia Dean),129<->123
85,79,HUGEL - Jamaican (Bam Bam) (w/ SOLTO (FR)),Lady Gaga - Poker Face,123<->117
85,79,Sean Paul - No Lie (w/ Dua Lipa),Mauvais djo - Maladie,136<->129
85,78,Bella Kay - iloveitiloveitiloveit,Luke Combs - Be By You,95<->95
85,78,Temper City - Self Aware,"Timbaland - The Way I Are (w/ Keri Hilson, D.O.E.)",161<->161
85,78,Ella Langley - Choosin' Texas,"Chappell Roan - Good Luck, Babe!",112<->117
85,78,Malcolm Todd - Earrings,Noah Kahan - Doors,161<->161
85,78,"Taylor Swift - I Knew It, I Knew You",Luke Combs - Be By You,92<->95
85,78,Mac Miller - Cinderella (w/ Ty Dolla $ign),DaBaby - POP DAT THANG,136<->136
85,78,Anuv Jain - Arz Kiya Hai | Coke Studio Bharat,Tulus - Teh Hijau,99<->99
85,78,Summer Cem - KILLY MANJARO (w/ BILLA JOE),Chrystal - The Days,92<->92
85,78,Alex Warren - Ordinary,Ella Langley - I Can't Love You Anymore (w/ Morgan Wallen),112<->117
85,78,Sean Paul - (When You Gonna) Give It Up to Me (w/ Keyshia Cole),"Aaron Modesto - Pra NÃ£o Esquecer De Mim (w/ Mc Magal, MC Meno K, DJ Glenner)",129<->123
85,77,Michael Jackson - Billie Jean,Cheema Y - The Beast (w/ Gur Sidhu),117<->117
85,77,Michael Jackson - Billie Jean,Kesha - TiK ToK,117<->117
85,77,Michael Jackson - Billie Jean,Werenoi - Poney,117<->117
85,77,Justin Bieber - Beauty And A Beat (w/ Nicki Minaj),Jorge & Mateus - Calma,129<->129
85,77,Katy Perry - The One That Got Away,FAYAN - VERLIEBT IN MICH (w/ Dalton),136<->129
85,77,Ella Langley - Choosin' Texas,LÃ©o Foguete - Deixo,112<->107
85,77,Michael Jackson - Beat It,Lost Frequencies - Black Friday (pretty like the sun) (w/ Tom Odell),136<->129
85,77,Olivia Rodrigo - stupid song,"Luiz Lins - Saudade (w/ Konai, Mazili)",129<->129
85,77,Ella Langley - Be Her,Shashaa Tirupati - Baarish (w/ Ash King),112<->117
85,77,Ella Langley - Be Her,Sean Paul - She Doesn't Mind,112<->117
85,77,The Killers - Mr. Brightside,Grupo Firme - El Beneficio De La Duda,143<->143
85,77,"Taylor Swift - I Knew It, I Knew You",Jorge & Mateus - Os Anjos Cantam,92<->89
85,77,Future - California Girls,Pritam - Dil Ibaadat (w/ KK),152<->152
85,77,Fuerza Regida - Marlboro Rojo,TK - On vas s'oublier,112<->117
85,77,Mac Miller - Cinderella (w/ Ty Dolla $ign),Dardan - Mungu (w/ Azet),136<->136
85,77,Mac Miller - Cinderella (w/ Ty Dolla $ign),"TOMAS - Medley RelÃ­quia (w/ DJ ADUTTZ, MC Dricka)",136<->129
85,77,Anuv Jain - Arz Kiya Hai | Coke Studio Bharat,Charlie Brown Jr. - SÃ³ os Loucos Sabem,99<->95
85,77,sombr - back to friends,Mohit Chauhan - Tum Ho (w/ Suzanne D'Mello),92<->95
85,77,Future - Tank Top Pluto,"SIRA - Rhythm (w/ Aymen, NiklasWilson)",129<->129
85,77,Nelly Furtado - Promiscuous (w/ Timbaland),"Bonez MC - Sprite (w/ Gzuz, JUGGLERZ)",112<->107
85,77,Pritam - Tum Se Hi (w/ Mohit Chauhan),"KITSCHKRIEG - Gut Genug (mit Blumengarten & Shirin David) (w/ Blumengarten, Shirin David)",129<->123
85,77,Aditya Rikhari - Paro (w/ UNPLG'd),Ella Langley - Choosin' Texas,107<->112
85,77,BUNT. - TRIPPIN (w/ Mapei),The Killers - Mr. Brightside,143<->143
85,76,Navjot Ahuja - Khat,Neton Vega - Todo a Su Tiempo,136<->136
85,76,RAYE - WHERE IS MY HUSBAND!,Drake - Whisper My Name,117<->123
85,76,Tito Double P - ME VALE V,Sabrina Carpenter - Manchild,123<->123
85,76,Olivia Dean - Nice To Each Other,Disco Lines - No Broke Boys (w/ Tinashe),129<->129
85,75,"Bonez MC - Pharma (w/ Ufo361, Lucry & Suena)","Anirudh Ravichander - Aaya Sher (From ""The Paradise"") (Telugu) (w/ Jangi Reddy, Arjun Chandy, Kasarla Shyam)",143<->143
85,75,Future - One Two,Katy Perry - California Gurls (w/ Snoop Dogg),129<->123
85,75,RAYE - WHERE IS MY HUSBAND!,Jonas Blue - Edge of Desire (w/ Malive),117<->123
85,75,RAYE - WHERE IS MY HUSBAND!,DJ Goja - Mi Chico,117<->112
85,75,Harry Styles - American Girls,El Randal - MJ,136<->129
85,75,Fuerza Regida - CHAVALITAS,"Pritam - Tu Hi Haqeeqat (w/ Javed Ali, Irshan Ashraf, Shadab)",123<->117
85,75,Aditya Rikhari - Sahiba,Plain White Ts - Hey There Delilah,99<->103
85,75,Prospa - Free Your Mind (w/ Cloonee),KR$NA - Boom Shaka (w/ Dhanda Nyoliwala),129<->129
85,75,Future - No Misery,Hozier - Too Sweet,117<->117
85,75,"Rafa e Junior - Ama Um Maloqueiro (w/ Hugo & Guilherme, DJ Ari SL)","Adam Port - Move (w/ Stryv, Keinemusik, Orso, Malachiii)",123<->117
85,75,A.R. Rahman - Deewaana Deewaana (w/ Irshad Kamil),ANOTR - Talk To You (ft. 54 Ultra),136<->129
85,75,DJ Snake - Let Me Love You (w/ Justin Bieber),Prospa - Free Your Mind (w/ Cloonee),136<->129
85,75,Himesh Reshammiya - Tera Chehra (w/ Arijit Singh),"Oldilla - Cuida do Pet (w/ Mc Iguinho Ct, MC Willian, Aaron Modesto, Mc NegÃ£o Original, DU'L, Dj Aladin GDB)",129<->123
85,74,Aditya Rikhari - Sahiba,Murilo Huff - Dois Enganados (w/ MarÃ­lia MendonÃ§a),99<->103
85,74,Aditya Rikhari - Sahiba,Matheus & Kauan - Admita,99<->95
85,74,Aditya Rikhari - Sahiba,Henrique & Juliano - Saudade De Quem Eu Sou (Ao Vivo),99<->99
85,74,Aditya Rikhari - Sahiba,Cardenales De Nuevo LeÃ³n - Que Nadie Sepa,99<->95
85,74,JÃºnior e CÃ©zar - Cheiro De Culpado,Tobee - Mon Amour (So lang ich noch Luft in meiner Lunge hab) [Party Version],143<->143
85,74,"Jawad Ahmad - Samjhawan (w/ Shaarib Toshi, Arijit Singh, Shreya Ghoshal)",ZÃ© Neto & Cristiano - Quase Todo Dia,107<->107
85,74,Prospa - Free Your Mind (w/ Cloonee),La Mano 1.9 - JET SET,129<->129
85,74,Jennifer Lopez - On The Floor (w/ Pitbull),2raumwohnung - 36Grad,129<->129
85,74,Jennifer Lopez - On The Floor (w/ Pitbull),Fuerza Regida - ME JALO (w/ Grupo Frontera),129<->123
85,74,Fleetwood Mac - Dreams,BTS - Body to Body,123<->123
85,74,Fleetwood Mac - Dreams,Jung Kook - Seven (w/ Latto),123<->123
85,74,"DJ Oreia - DiÃ¡rio de um Cafajeste (w/ Mc Lele JP, MC Meno K, MC Ryan SP, MC Tuto, Mc NegÃ£o Original)",Red Hot Chili Peppers - Can't Stop,123<->117
85,74,Kings of Leon - Use Somebody,Vance Joy - Riptide,136<->129
85,74,KR$NA - Boom Shaka (w/ Dhanda Nyoliwala),Fleetwood Mac - Dreams,129<->123
85,74,Marvin Gaye - Ain't No Mountain High Enough (w/ Tammi Terrell),"DJ Gu - Reliquia do 2T (w/ MC Vine7, MC Tuto, MC JoÃ£ozinho VT, Mc Dkziin, MC Fr da Norte)",123<->117
85,74,thiarajxtt - Jogi (w/ Bir),Jennifer Lopez - On The Floor (w/ Pitbull),136<->129
85,74,WIXO & LA2S - GMK,Prospa - Free Your Mind (w/ Cloonee),136<->129
85,74,Bamby - Pas Jalouse (w/ Kerchak),Prospa - Free Your Mind (w/ Cloonee),136<->129
85,73,Shakira - Hips Don't Lie (w/ Wyclef Jean),Damso - Alpha (w/ Kalash),99<->103
85,73,Neton Vega - Pvta Luna,Alfredo Olivas - El Precio De La Soledad,99<->95
85,73,Vance Joy - Riptide,Josh Fawaz - Like a Prayer,129<->129
85,73,Aymen - Toni M (w/ 3robi),Breitner - Baby Bell,136<->136
85,73,"DJ Gu - Reliquia do 2T (w/ MC Vine7, MC Tuto, MC JoÃ£ozinho VT, Mc Dkziin, MC Fr da Norte)",TarcÃ­sio do Acordeon - NÃ£o Era Eu no BolÃ£o (w/ Raul Vaqueiro),117<->112
85,73,Tame Impala - Dracula,Natasha Bedingfield - Pocketful of Sunshine,117<->112
85,73,Michael Jackson - Human Nature,Felipe Amorim - Maria Vaqueiro (w/ NATTAN),92<->92
85,73,Justin Bieber - DAISIES,Noah Kahan - Stick Season,112<->112
85,73,Ella Langley - I Can't Love You Anymore (w/ Morgan Wallen),Harsh Nussi - Sadi Sun,117<->117
85,73,A.R. Rahman - Deewaana Deewaana (w/ Irshad Kamil),Sean Paul - (When You Gonna) Give It Up to Me (w/ Keyshia Cole),136<->129
85,73,RnBoi - AVEC MOI (w/ Nono La Grinta),PinkPantheress - Stateside + Zara Larsson (w/ Zara Larsson),129<->123
85,73,Silva Bumpa - On 2nite,"Jasleen Royal - Inaam (Ft. Badshah) (w/ Badshah, Ansh Chahal)",136<->129
85,73,Rihanna - S&M,"Peso Pluma - chiclona (w/ Tito Double P, LENCHO)",129<->123
85,73,Arctic Monkeys - 505,Charan Preet - Ban Ja Tu (w/ Badshah),117<->112
85,73,Justin Bieber - Sorry,Atif Aslam - Tere Liye (w/ Shreya Ghoshal),136<->129
85,73,La Mano 1.9 - JET SET,Fleetwood Mac - Dreams,129<->123
85,72,Shindy - Was bisher geschah,Lagui - MaracanÃ£,123<->117
85,72,Atif Aslam - Tere Liye (w/ Shreya Ghoshal),Jorge & Mateus - Calma,129<->129
85,72,kulturr - mÃ©li-mÃ©lo,Cheema Y - Jackpot (w/ Gur Sidhu),129<->129
85,72,kulturr - mÃ©li-mÃ©lo,Shashwat Sachdev - Lutt Le Gaya (w/ Simran Choudhary),129<->123
85,72,"Sai Abhyankkar - Pavazha Malli (w/ Shruti Haasan, Vivek)",reezy - SABÃA QUE NO,136<->129
85,72,Taylor Swift - The Fate of Ophelia,WIXO & LA2S - PELELE,123<->123
85,72,AK AUSSERKONTROLLE - Hin und Her,MC GP - ME POSTOU NO DAILY,129<->129
85,72,AK AUSSERKONTROLLE - Hin und Her,Fuerza Regida - INMORTAL (w/ Chuyin),129<->129
85,72,"DJ Oreia - DiÃ¡rio de um Cafajeste (w/ Mc Lele JP, MC Meno K, MC Ryan SP, MC Tuto, Mc NegÃ£o Original)",Shashwat Sachdev - Ishq Jalakar,123<->117
85,72,"DJ Oreia - DiÃ¡rio de um Cafajeste (w/ Mc Lele JP, MC Meno K, MC Ryan SP, MC Tuto, Mc NegÃ£o Original)",Katy Perry - Legendary Lovers,123<->123
85,72,"DJ Oreia - DiÃ¡rio de um Cafajeste (w/ Mc Lele JP, MC Meno K, MC Ryan SP, MC Tuto, Mc NegÃ£o Original)",Lagui - Capo,123<->117
85,72,"DJ Japa NK - Pacman de Panicat (w/ Mc Poze do Rodo, MC Ryan SP, Mc Rodrigo do CN, DJ Guh Mix)",Mark Ronson - Uptown Funk (w/ Bruno Mars),117<->112
85,72,sombr - Homewrecker,Plain White Ts - Hey There Delilah,99<->103
85,72,"Mithoon - Darkhaast (w/ Arijit Singh, Sunidhi Chauhan)",Jimin - Who,112<->117
85,72,Future - No Misery,Jazeek - AKON,117<->117
85,72,Justin Bieber - DAISIES,Zach Bryan - Something in the Orange,112<->107
85,72,Summer Cem - KILLY MANJARO,Chrystal - The Days,92<->92
85,72,Rihanna - S&M,sombr - 12 to 12,129<->123
85,72,"Anirudh Ravichander - Raavana Mavandaa (From ""Jana Nayagan"") (w/ Vivek)",kulturr - mÃ©li-mÃ©lo,136<->129
85,72,Dardan - Mungu (w/ Azet),kulturr - mÃ©li-mÃ©lo,136<->129
85,72,Ninho - Putana,kulturr - mÃ©li-mÃ©lo,136<->129
85,71,Lady Gaga - Die With A Smile (w/ Bruno Mars),Pritam - Dil Ibaadat (w/ KK),152<->152
85,71,sombr - Homewrecker,Mohit Chauhan - Tum Ho (w/ Suzanne D'Mello),99<->95
85,71,sombr - Homewrecker,Murilo Huff - Dois Enganados (w/ MarÃ­lia MendonÃ§a),99<->103
85,71,sombr - Homewrecker,Matheus & Kauan - Admita,99<->95
85,71,Future - Tank Top Pluto,2raumwohnung - 36Grad,129<->129
85,71,Future - Tank Top Pluto,Fuerza Regida - ME JALO (w/ Grupo Frontera),129<->123
85,71,Olivia Rodrigo - whatâs wrong with me (w/ Robert Smith),Fuerza Regida - ME JALO (w/ Grupo Frontera),123<->123
85,71,Felipe e Rodrigo - Ignora (Ao Vivo),Henrique & Diego - SuÃ­te 14,99<->103
85,71,Gusttavo Lima - Bala Alojada,Morgan Wallen - What I Want (w/ Tate McRae),112<->117
85,71,Charan Preet - Ban Ja Tu (w/ Badshah),sombr - undressed,112<->117
85,71,Olivia Dean - Nice To Each Other,Guns N Roses - Sweet Child O' Mine,129<->123
85,71,Bausa - Wolke 4 (w/ Philipp Dittberner),The Neighbourhood - Sweater Weather,117<->123
85,71,6PM RECORDS - LOVESICK (w/ Sosa La M),R2 - RUINART,129<->123
85,71,The Bausa - Magnetic,Tito Double P - ME VALE V,129<->123
85,70,Drake - Shabang,Coldplay - Adventure Of A Lifetime,117<->112
85,70,Gusttavo Lima - Bala Alojada,"Maiara & Maraisa - Por Toda a Vida / SÃ³ Falta VocÃª (w/ Naiara Azevedo, Fred & FabrÃ­cio)",112<->107
85,70,Gusttavo Lima - Bala Alojada,Luis R Conriquez - Que Gacho (w/ Neton Vega),112<->112
85,70,SIENNA SPIRO - Material Lover,"Mithoon - Phir Bhi Tumko Chaahunga (w/ Arijit Singh, Shashaa Tirupati)",103<->99
85,70,Henry Freitas - Me Fala Qual Necessidade,La Arrolladora Banda El LimÃ³n De Rene Camacho - Mi Segunda Vida,123<->117
85,70,Olivia Rodrigo - maggots for brains,Henrique & Juliano - Seja Ex (Ao Vivo),161<->161
85,70,Charan Preet - Ban Ja Tu (w/ Badshah),"Mayke & Rodrigo - Bebe, Beija e Trai",112<->112
85,70,Charan Preet - Ban Ja Tu (w/ Badshah),Tito Double P - TATTOO,112<->112
85,70,Simone Mendes - Direitos Iguais,Noah Kahan - Stick Season,112<->112
85,70,Yc - GT,Alex Warren - FEVER DREAM,103<->107
85,70,"Shashwat Sachdev - Shararat (w/ Madhubanti Bagchi, Jasmine Sandlas)",Post Malone - I Had Some Help (Feat. Morgan Wallen) (w/ Morgan Wallen),136<->129
85,70,Bruno & Barretto - Texana 37,ANOTR - Talk To You (ft. 54 Ultra),136<->129
85,70,Justin Bieber - Confident,Future - Konnichiwa,136<->129
85,70,Pritam - Tum Se Hi (w/ Mohit Chauhan),Henry Freitas - Me Fala Qual Necessidade,129<->123
85,69,Future - Konnichiwa,"ARJN - KALYANI (w/ KDS, FIFTY4, RONN)",129<->129
85,69,Future - Konnichiwa,Bello&Dallas - Arena de Cuba,129<->123
85,69,GIMS - SPA (w/ Theodora),"ARJN - KALYANI (w/ KDS, FIFTY4, RONN)",129<->129
85,69,GIMS - SPA (w/ Theodora),Ninho - Zipette,129<->129
85,69,Meryl - Coco Chanel (w/ Eva),Drake - What Did I Miss?,117<->123
85,69,"Rafa e Junior - Ama Um Maloqueiro (w/ Hugo & Guilherme, DJ Ari SL)",BTS - Body to Body,123<->123
85,69,"Rafa e Junior - Ama Um Maloqueiro (w/ Hugo & Guilherme, DJ Ari SL)",Jung Kook - Seven (w/ Latto),123<->123
85,69,"Peso Pluma - chiclona (w/ Tito Double P, LENCHO)",Junior H - MIENTRAS DUERMES,123<->123
85,69,Simone Mendes - Direitos Iguais,Zach Bryan - Something in the Orange,112<->107
85,69,Olivia Dean - Nice To Each Other,KAROL G - Si Antes Te Hubiera Conocido,129<->129
85,69,Ella Langley - I Can't Love You Anymore (w/ Morgan Wallen),Creedence Clearwater Revival - Have You Ever Seen The Rain,117<->117
85,69,Bilouki - Full,"DJ Japa NK - Posso AtÃ© NÃ£o Te Dar Flores (w/ MC Meno K, MC Ryan SP, Mc JacareÌ, DJ DAVI DOGDOG)",129<->123
85,69,"dj andreoli - Menos Foco Mais Ansiedade (Ce Ta Nervosa) (w/ Mc JacareÌ, MC Ryan SP, MC LUUKY, Mc Lele JP, ZANOLINI)",sombr - 12 to 12,129<->123
85,69,KR$NA - Boom Shaka (w/ Dhanda Nyoliwala),"Rafa e Junior - Ama Um Maloqueiro (w/ Hugo & Guilherme, DJ Ari SL)",129<->123
85,69,DJ ZigÃ£o - TÃ´ na Brasilia com o ZigÃ£o (w/ MC Roger),Murilo Huff - SÃ³ Com Ela,129<->123
85,69,Metallica - Enter Sandman,Meryl - Coco Chanel (w/ Eva),123<->117
85,69,WALK THE MOON - Shut Up and Dance,STELLA LEFTY - Boston,129<->123
85,69,La FÃ¨ve - FINIS-LES,Meryl - Coco Chanel (w/ Eva),117<->117
85,69,La Fouine - Flying Blue (w/ L2B),Future - Konnichiwa,136<->129
85,68,Peso Pluma - dopamina (w/ Tito Double P),Bello&Dallas - Arena de Cuba,117<->123
85,68,"Aaron Modesto - Pra NÃ£o Esquecer De Mim (w/ Mc Magal, MC Meno K, DJ Glenner)",Drake - What Did I Miss?,123<->123
85,68,"Peso Pluma - chiclona (w/ Tito Double P, LENCHO)",Cheema Y - California Love (w/ Gur Sidhu),123<->117
85,68,"Peso Pluma - chiclona (w/ Tito Double P, LENCHO)",Lady Gaga - Just Dance (w/ Colby O'Donis),123<->117
85,68,Olivia Rodrigo - less,"Vishal Mishra - Janiye (from the Netflix Film ""Chor Nikal Ke Bhaga"") (w/ Rashmeet Kaur)",78<->76
85,68,sombr - 12 to 12,Junior H - MIENTRAS DUERMES,123<->123
85,68,La Arrolladora Banda El LimÃ³n De Rene Camacho - El Final De Nuestra Historia,Shawn Mendes - There's Nothing Holdin' Me Back,117<->123
85,68,"Mc JacareÌ - CarnÃ­voro (w/ Mc Lele JP, Mc NegÃ£o Original, DJ Japa NK)",Shawn Mendes - There's Nothing Holdin' Me Back,129<->123
85,68,"Mc JacareÌ - CarnÃ­voro (w/ Mc Lele JP, Mc NegÃ£o Original, DJ Japa NK)",KAROL G - Si Antes Te Hubiera Conocido,129<->129
85,68,Bruno & Barretto - Texana 37,Sean Paul - (When You Gonna) Give It Up to Me (w/ Keyshia Cole),136<->129
85,68,Michael Jackson - P.Y.T. (Pretty Young Thing),"DJ Japa NK - Posso AtÃ© NÃ£o Te Dar Flores (w/ MC Meno K, MC Ryan SP, Mc JacareÌ, DJ DAVI DOGDOG)",129<->123
85,68,Zaho - Comme Caroline (w/ MC Solaar),Bad Bunny - BAILE INoLVIDABLE,172<->172
85,68,La Mano 1.9 - JET SET,"Rafa e Junior - Ama Um Maloqueiro (w/ Hugo & Guilherme, DJ Ari SL)",129<->123
85,67,ANOTR - Talk To You (ft. 54 Ultra),Madonna - La Isla Bonita,129<->129
85,67,ANOTR - Talk To You (ft. 54 Ultra),DJ Japa NK - Amo Minha Favela (w/ MC Meno K),129<->129
85,67,Danilo e Davi - NÃ£o Mexe nas Minhas Gavetas,Jul - C'est la citÃ© (w/ Naps),123<->123
85,67,"DJ Japa NK - Posso AtÃ© NÃ£o Te Dar Flores (w/ MC Meno K, MC Ryan SP, Mc JacareÌ, DJ DAVI DOGDOG)",Drake - Whisper My Name,123<->123
85,67,Disco Lines - No Broke Boys (w/ Tinashe),Omar Courtz - KOKO,129<->129
85,67,Kings of Leon - Sex on Fire,BeyoncÃ© - MORNING DEW (DONK),152<->152
85,67,Yc - GT,Bad Bunny - EoO,103<->103
85,67,"Sai Abhyankkar - Karuppa Kooda Va (w/ V.M. Mahalingam, Pa. Vijay)",Danilo e Davi - NÃ£o Mexe nas Minhas Gavetas,129<->123
85,67,Olivia Dean - A Couple Minutes,Danilo e Davi - NÃ£o Mexe nas Minhas Gavetas,129<->123
85,67,Mauvais djo - PilÃ©,Danilo e Davi - NÃ£o Mexe nas Minhas Gavetas,129<->123
85,66,Sheheryar Rehan - Majboor (w/ Zoha Waseem),"Atif Aslam - Main Rang Sharbaton Ka (w/ Chinmayi, Pritam)",117<->117
85,66,Sheheryar Rehan - Majboor (w/ Zoha Waseem),Pitbull - Time of Our Lives (w/ Ne-Yo),117<->123
85,66,"Jasleen Royal - Inaam (Ft. Badshah) (w/ Badshah, Ansh Chahal)","2ZDinizz - Beatriz (w/ Leborato, HHR)",129<->123
85,66,"Paresh Pahuja - Dooron Dooron (w/ Shiv Tandan, Meghdeep Bose)",Hugo & Guilherme - Todo Mundo Menos Eu,172<->172
85,66,"DJ Japa NK - Posso AtÃ© NÃ£o Te Dar Flores (w/ MC Meno K, MC Ryan SP, Mc JacareÌ, DJ DAVI DOGDOG)",Guy2Bezbar - Monaco,123<->123
85,66,"DJ Japa NK - Posso AtÃ© NÃ£o Te Dar Flores (w/ MC Meno K, MC Ryan SP, Mc JacareÌ, DJ DAVI DOGDOG)",Werenoi - Chemin d'or,123<->123
85,66,Disco Lines - No Broke Boys (w/ Tinashe),Sean Paul - Temperature,129<->123
85,66,"Alka Yagnik - Agar Tum Saath Ho (From ""Tamasha"") (w/ Arijit Singh)",Zartmann - tau mich auf,123<->123
85,66,"Alka Yagnik - Agar Tum Saath Ho (From ""Tamasha"") (w/ Arijit Singh)","Chappell Roan - Good Luck, Babe!",123<->117
85,66,Mucco - 2Ms,Gorillaz - Feel Good Inc,92<->92
85,66,"Faheem Abdullah - Ehsaas (w/ Duha Shah, Vaibhav Pani, Hyder Dar)",Dexter and The Moonrocks - Freakinâ Out,117<->123
85,66,Kings of Leon - Use Somebody,Disco Lines - No Broke Boys (w/ Tinashe),136<->129
85,66,Mohammed Irfan - Banjaara,"DJ Japa NK - Posso AtÃ© NÃ£o Te Dar Flores (w/ MC Meno K, MC Ryan SP, Mc JacareÌ, DJ DAVI DOGDOG)",129<->123
85,65,"HUGEL - Movin' To The Sun (w/ Imael Angel, Ultra NatÃ©)","Pritam - Tu Hi Haqeeqat (w/ Javed Ali, Irshan Ashraf, Shadab)",123<->117
85,65,"TRIANGLE DES BERMUDES - Balek (w/ Aya Nakamura, MC YOSHI, Mauvais djo, Kokosvoice)",Cave - CASA CUBA (w/ Amo),129<->123
85,65,"TRIANGLE DES BERMUDES - Balek (w/ Aya Nakamura, MC YOSHI, Mauvais djo, Kokosvoice)",Bello&Dallas - Arena de Cuba,129<->123
85,65,"TRIANGLE DES BERMUDES - Balek (w/ Aya Nakamura, MC YOSHI, Mauvais djo, Kokosvoice)",MC GP - ME POSTOU NO DAILY,129<->129
85,65,"TRIANGLE DES BERMUDES - Balek (w/ Aya Nakamura, MC YOSHI, Mauvais djo, Kokosvoice)",Fuerza Regida - INMORTAL (w/ Chuyin),129<->129
85,65,Don Toliver - E85,Jorge & Mateus - Calma,129<->129
85,65,Bausa - Wolke 4 (w/ Philipp Dittberner),Cheema Y - The Beast (w/ Gur Sidhu),117<->117
85,65,Sean Paul - (When You Gonna) Give It Up to Me (w/ Keyshia Cole),Madonna - La Isla Bonita,129<->129
85,65,Sean Paul - (When You Gonna) Give It Up to Me (w/ Keyshia Cole),DJ Japa NK - Amo Minha Favela (w/ MC Meno K),129<->129
85,65,Fuerza Regida - EXCESOS,Black Cat - BMW,129<->123
85,65,Fuerza Regida - EXCESOS,"Mc J9 - Se Eu Ficar PÃ¡ Nem Me Testa (w/ MC Ryan SP, DJ Guh Mix, Mc Don Juan, Mc NegÃ£o Original, Mc Alan JR, Menor Richard, Mc IG, DJ Japa NK)",129<->123
85,65,reezy - COMEBACCC,Black Cat - BMW,129<->123
85,65,reezy - COMEBACCC,"Mc J9 - Se Eu Ficar PÃ¡ Nem Me Testa (w/ MC Ryan SP, DJ Guh Mix, Mc Don Juan, Mc NegÃ£o Original, Mc Alan JR, Menor Richard, Mc IG, DJ Japa NK)",129<->123
85,65,Future - Snow in Skyami,Future - Build a Bitch,129<->123
85,65,"Pritam - Bandhu 2.0 (From ""Cocktail 2"") (w/ Kavita Seth, Neeraj Shridhar, Irshad Kamil)",Justin Bieber - Sorry,136<->136
85,65,R2 - RUINART,The Weeknd - Starboy (w/ Daft Punk),123<->123
85,65,French Montana - Unforgettable (w/ Swae Lee),"Mc Livinho - Se Saudade Sentir (Se Prepara 3) (w/ Mc Pedrinho, Perera DJ, DJ JB Mix)",129<->129
85,65,Taylor Swift - Opalite,Guns N Roses - Sweet Child O' Mine,123<->123
85,65,La Famax - T'es en love,Sean Paul - (When You Gonna) Give It Up to Me (w/ Keyshia Cole),129<->129
85,65,GIMS - CIEL,PinkPantheress - Stateside + Zara Larsson (w/ Zara Larsson),129<->123
85,65,Djadja & Dinaz - J'fais mes affaires,Sean Paul - (When You Gonna) Give It Up to Me (w/ Keyshia Cole),136<->129
85,64,Karan Aujla - Boyfriend (w/ Ikky),Ninho - Un Poco,95<->99
85,64,"Pritam - Bandhu 2.0 (From ""Cocktail 2"") (w/ Kavita Seth, Neeraj Shridhar, Irshad Kamil)",Jorge & Mateus - Calma,136<->129
85,64,Billie Eilish - BIRDS OF A FEATHER,Henrique & Diego - SuÃ­te 14,103<->103
85,64,Tito Double P - POR SUS BESOS,Ariana Grande - Into You,112<->107
